,Age,Weight,Duration,Heart_Rate,Body_Temp,Calories
13952,51,94.0,19.0,111.0,40.5,153.0
13953,20,76.0,9.0,91.0,40.0,37.0
13954,23,95.0,18.0,91.0,40.5,67.0
13955,59,64.0,18.0,100.0,39.9,108.0
13956,56,54.0,5.0,94.0,39.2,27.0
13957,42,89.0,16.0,96.0,40.2,84.0
13958,71,70.0,10.0,96.0,39.3,57.0
13959,27,76.0,16.0,99.0,40.6,82.0
13960,71,115.0,14.0,99.0,40.2,107.0
13961,34,70.0,12.0,87.0,39.9,49.0
13962,25,87.0,8.0,95.0,39.3,34.0
13963,22,69.0,5.0,91.0,38.9,16.0
13964,41,91.0,17.0,100.0,40.4,99.0
13965,46,59.0,6.0,88.0,39.2,27.0
13966,44,50.0,29.0,104.0,40.8,184.0
13967,39,77.0,17.0,99.0,40.0,91.0
13968,21,75.0,22.0,102.0,40.5,107.0
13969,32,61.0,27.0,114.0,40.6,190.0
13970,61,80.0,28.0,111.0,41.0,231.0
13971,32,56.0,9.0,88.0,39.5,39.0
13972,40,53.0,22.0,106.0,40.8,142.0
13973,54,98.0,25.0,109.0,40.5,200.0
13974,37,83.0,26.0,109.0,40.4,178.0
13975,36,69.0,28.0,104.0,41.0,166.0
13976,20,75.0,10.0,92.0,39.8,33.0
13977,43,60.0,18.0,101.0,40.4,105.0
13978,24,65.0,28.0,106.0,40.9,168.0
13979,65,83.0,14.0,91.0,40.3,77.0
13980,26,82.0,20.0,101.0,40.4,105.0
13981,37,84.0,11.0,96.0,40.0,54.0
13983,55,63.0,6.0,85.0,39.2,26.0
13984,64,60.0,13.0,94.0,40.1,71.0
13985,31,70.0,5.0,83.0,39.0,18.0
13986,26,77.0,10.0,98.0,39.7,50.0
13987,32,66.0,16.0,85.0,40.6,62.0
13988,26,94.0,10.0,87.0,39.7,32.0
13989,60,76.0,10.0,81.0,39.2,36.0
13990,44,50.0,20.0,94.0,40.4,105.0
13991,23,51.0,12.0,98.0,40.4,64.0
13992,61,62.0,22.0,99.0,40.8,131.0
13993,38,83.0,26.0,106.0,40.7,167.0
13994,35,68.0,10.0,90.0,39.7,44.0
13995,50,89.0,3.0,84.0,38.5,11.0
13996,30,87.0,20.0,91.0,40.4,78.0
13997,44,92.0,17.0,105.0,40.3,115.0
13998,52,85.0,5.0,79.0,39.2,15.0
13999,31,52.0,6.0,91.0,39.2,28.0
14000,32,76.0,26.0,106.0,40.6,155.0
14002,26,87.0,26.0,104.0,40.7,147.0
14003,30,86.0,22.0,101.0,40.8,118.0
14004,20,63.0,27.0,113.0,40.7,181.0
14005,50,68.0,27.0,105.0,41.0,170.0
14006,39,77.0,7.0,88.0,39.4,26.0
14007,32,68.0,4.0,84.0,39.2,15.0
14008,25,61.0,17.0,105.0,40.2,101.0
14009,41,71.0,27.0,111.0,40.7,182.0
14010,33,87.0,9.0,85.0,39.8,28.0
14011,35,57.0,26.0,109.0,40.7,172.0
14012,33,70.0,20.0,99.0,40.4,107.0
14013,54,51.0,2.0,74.0,38.1,7.0
14014,44,103.0,2.0,89.0,38.2,9.0
14015,49,71.0,12.0,88.0,40.1,53.0
14016,22,68.0,23.0,100.0,40.8,121.0
14017,77,71.0,21.0,105.0,40.5,166.0
14018,34,69.0,22.0,104.0,40.7,130.0
14019,36,60.0,11.0,89.0,40.2,49.0
14020,78,65.0,28.0,105.0,40.8,191.0
14021,41,54.0,16.0,101.0,40.5,94.0
14022,30,91.0,18.0,96.0,40.1,85.0
14023,45,75.0,28.0,109.0,40.9,198.0
14024,62,111.0,19.0,101.0,40.4,141.0
14026,22,64.0,14.0,98.0,40.2,57.0
14027,35,77.0,30.0,108.0,40.9,194.0
14028,75,88.0,20.0,96.0,40.3,136.0
14029,29,86.0,21.0,101.0,40.7,112.0
14030,54,52.0,4.0,82.0,38.4,17.0
14031,29,89.0,12.0,87.0,40.5,39.0
14032,29,72.0,20.0,100.0,40.5,107.0
14033,39,68.0,14.0,94.0,40.3,69.0
14034,39,89.0,22.0,101.0,40.3,129.0
14035,59,66.0,29.0,112.0,41.0,210.0
14036,72,66.0,13.0,96.0,40.1,75.0
14037,20,77.0,2.0,90.0,38.6,6.0
14038,40,44.0,23.0,91.0,40.7,114.0
14039,42,68.0,20.0,95.0,40.5,102.0
14040,63,67.0,24.0,100.0,40.7,153.0
14042,21,83.0,19.0,101.0,40.5,92.0
14043,36,63.0,24.0,108.0,40.8,155.0
14044,25,54.0,5.0,86.0,39.2,20.0
14045,30,89.0,15.0,91.0,40.3,59.0
14046,23,74.0,16.0,104.0,40.1,84.0
14047,27,66.0,11.0,80.0,39.8,18.0
14048,64,47.0,22.0,101.0,40.8,141.0
14049,51,67.0,11.0,91.0,40.0,53.0
14050,23,53.0,20.0,98.0,40.6,106.0
14051,46,101.0,16.0,95.0,40.3,89.0
14052,34,78.0,19.0,97.0,40.5,91.0
14053,43,59.0,4.0,75.0,39.7,12.0
14054,77,85.0,5.0,80.0,38.8,22.0
14055,22,86.0,4.0,88.0,38.9,12.0
14056,76,82.0,25.0,114.0,41.1,236.0
14057,69,67.0,30.0,113.0,40.8,225.0
14058,37,60.0,26.0,99.0,41.1,144.0
14059,33,75.0,11.0,95.0,40.1,48.0
14060,28,84.0,11.0,91.0,39.7,41.0
14061,41,101.0,19.0,113.0,40.8,153.0
14062,20,67.0,3.0,84.0,38.6,11.0
14063,79,103.0,6.0,92.0,39.3,40.0
14064,24,83.0,6.0,80.0,39.3,18.0
14065,69,59.0,24.0,105.0,40.8,162.0
14066,37,89.0,8.0,79.0,39.4,20.0
14067,37,63.0,7.0,87.0,39.5,29.0
14068,22,80.0,28.0,99.0,41.2,127.0
14069,36,56.0,12.0,82.0,39.7,45.0
14070,25,65.0,7.0,91.0,39.3,31.0
14071,38,54.0,27.0,109.0,40.5,181.0
14072,22,61.0,9.0,91.0,39.8,40.0
14073,23,83.0,7.0,83.0,39.2,16.0
14074,29,64.0,17.0,97.0,40.2,87.0
14075,65,48.0,26.0,106.0,40.6,181.0
14076,32,68.0,6.0,81.0,39.5,20.0
14077,22,70.0,4.0,81.0,38.8,13.0
14078,55,97.0,8.0,91.0,39.4,42.0
14079,50,94.0,11.0,85.0,40.0,45.0
14080,38,61.0,13.0,87.0,40.1,55.0
14081,38,104.0,13.0,86.0,40.1,50.0
14082,24,92.0,27.0,105.0,40.7,157.0
14083,22,86.0,26.0,104.0,40.6,141.0
14084,36,73.0,14.0,88.0,40.1,58.0
14085,58,52.0,28.0,109.0,41.0,198.0
14086,23,68.0,18.0,107.0,40.4,109.0
14087,32,70.0,24.0,100.0,40.6,130.0
14088,75,60.0,16.0,84.0,40.0,74.0
14089,37,77.0,20.0,86.0,40.5,65.0
14090,31,92.0,18.0,89.0,40.3,67.0
14091,79,67.0,24.0,93.0,41.0,133.0
14092,38,58.0,23.0,94.0,40.3,116.0
14093,70,78.0,5.0,84.0,39.1,21.0
14094,60,56.0,25.0,110.0,40.8,179.0
14095,67,74.0,6.0,85.0,39.2,26.0
14096,22,53.0,3.0,82.0,38.5,11.0
14097,51,71.0,27.0,110.0,40.9,184.0
14098,22,65.0,26.0,99.0,41.0,135.0
14099,42,97.0,5.0,80.0,39.0,15.0
14100,53,72.0,10.0,91.0,39.9,48.0
14101,38,62.0,24.0,100.0,40.2,135.0
14102,23,71.0,7.0,91.0,39.1,30.0
14103,28,85.0,13.0,95.0,40.0,56.0
14104,73,99.0,11.0,91.0,40.1,68.0
14105,75,74.0,25.0,103.0,40.5,161.0
14106,66,66.0,16.0,96.0,40.7,95.0
14107,50,97.0,3.0,81.0,38.4,11.0
14108,57,51.0,8.0,85.0,39.6,36.0
14109,41,95.0,13.0,96.0,40.4,69.0
14110,36,73.0,25.0,113.0,40.8,171.0
14111,52,97.0,30.0,116.0,41.3,268.0
14112,50,90.0,29.0,99.0,41.2,177.0
14113,44,66.0,2.0,82.0,38.5,8.0
14114,23,85.0,6.0,86.0,39.3,16.0
14115,62,64.0,3.0,86.0,38.8,14.0
14116,31,57.0,18.0,94.0,40.3,89.0
14117,75,60.0,24.0,102.0,40.8,157.0
14118,24,60.0,18.0,99.0,40.6,96.0
14119,59,100.0,3.0,87.0,38.5,15.0
14120,36,95.0,15.0,98.0,40.2,81.0
14121,56,78.0,27.0,107.0,40.9,175.0
14122,37,62.0,27.0,110.0,40.4,180.0
14123,56,88.0,22.0,100.0,40.6,143.0
14124,50,45.0,18.0,98.0,40.3,106.0
14125,21,72.0,14.0,90.0,40.1,58.0
14126,69,58.0,8.0,91.0,39.6,42.0
14127,25,59.0,8.0,92.0,40.0,37.0
14128,26,56.0,15.0,96.0,40.3,76.0
14129,36,62.0,23.0,105.0,40.5,141.0
14130,41,75.0,18.0,101.0,40.5,101.0
14131,27,63.0,17.0,93.0,40.2,80.0
14132,32,103.0,25.0,108.0,40.9,172.0
14133,26,65.0,13.0,88.0,40.3,53.0
14134,71,47.0,20.0,94.0,40.3,116.0
14135,43,75.0,7.0,91.0,39.3,30.0
14136,49,72.0,30.0,116.0,40.9,222.0
14137,47,75.0,19.0,101.0,40.5,109.0
14138,53,77.0,9.0,82.0,39.8,34.0
14139,54,83.0,15.0,98.0,40.4,90.0
14140,30,49.0,18.0,99.0,40.8,100.0
14141,33,63.0,5.0,81.0,38.8,18.0
14142,33,90.0,5.0,82.0,39.5,14.0
14143,39,59.0,14.0,105.0,40.1,87.0
14144,21,83.0,23.0,99.0,40.6,105.0
14145,70,58.0,4.0,87.0,38.9,19.0
14146,63,91.0,6.0,80.0,39.0,23.0
14148,56,74.0,16.0,102.0,40.1,104.0
14149,45,89.0,6.0,88.0,39.1,25.0
14150,26,75.0,27.0,102.0,41.0,137.0
14151,58,83.0,15.0,95.0,40.5,86.0
14152,74,68.0,20.0,111.0,40.5,147.0
14153,32,93.0,10.0,95.0,39.7,47.0
14154,51,86.0,3.0,82.0,38.8,11.0
14155,59,78.0,10.0,95.0,39.8,57.0
14156,74,90.0,12.0,77.0,40.1,47.0
14157,41,44.0,7.0,81.0,39.5,27.0
14158,37,93.0,28.0,108.0,40.7,193.0
14159,24,75.0,20.0,105.0,40.3,115.0
14160,31,73.0,10.0,94.0,39.5,41.0
14161,41,70.0,2.0,76.0,38.7,6.0
14162,38,59.0,22.0,94.0,40.4,111.0
14163,26,86.0,2.0,82.0,38.0,5.0
14164,22,69.0,3.0,81.0,38.0,10.0
14165,33,57.0,23.0,104.0,40.3,139.0
14166,70,90.0,6.0,84.0,39.3,29.0
14167,24,60.0,20.0,96.0,40.3,75.0
14168,38,51.0,14.0,81.0,40.1,53.0
14169,78,65.0,13.0,93.0,39.7,72.0
14170,53,43.0,24.0,103.0,41.2,156.0
14171,51,79.0,22.0,107.0,40.7,157.0
14172,66,64.0,9.0,89.0,39.6,44.0
14173,25,62.0,2.0,90.0,38.3,9.0
14174,21,90.0,20.0,106.0,40.5,115.0
14175,54,90.0,6.0,88.0,39.5,28.0
14176,38,58.0,20.0,103.0,40.5,120.0
14177,25,78.0,8.0,92.0,39.5,29.0
14178,37,71.0,21.0,97.0,40.9,109.0
14179,79,84.0,18.0,105.0,40.4,119.0
14180,44,102.0,10.0,88.0,39.8,44.0
14181,22,98.0,10.0,91.0,40.3,37.0
14182,36,69.0,12.0,90.0,40.2,44.0
14183,25,59.0,19.0,93.0,40.3,89.0
14184,51,80.0,14.0,89.0,40.1,62.0
14185,40,95.0,22.0,105.0,40.6,146.0
14186,24,66.0,18.0,95.0,40.0,86.0
14187,47,81.0,20.0,99.0,40.3,115.0
14188,37,58.0,28.0,117.0,41.0,210.0
14189,52,72.0,3.0,92.0,38.4,14.0
14190,69,93.0,11.0,99.0,40.2,78.0
14191,67,106.0,29.0,108.0,40.8,250.0
14192,39,86.0,4.0,88.0,38.6,15.0
14193,20,81.0,27.0,104.0,40.7,141.0
14194,74,103.0,19.0,98.0,40.5,141.0
14195,78,91.0,24.0,98.0,40.6,176.0
14196,20,61.0,16.0,96.0,40.5,78.0
14197,79,106.0,28.0,104.0,41.2,241.0
14198,39,88.0,2.0,90.0,38.0,8.0
14199,57,64.0,5.0,84.0,38.9,21.0
14200,50,68.0,17.0,93.0,40.2,85.0
14201,40,52.0,22.0,99.0,40.8,125.0
14202,35,62.0,18.0,100.0,40.1,100.0
14203,62,74.0,5.0,96.0,38.6,27.0
14204,52,54.0,28.0,114.0,40.7,210.0
14205,39,60.0,29.0,110.0,40.8,196.0
14206,40,54.0,20.0,104.0,40.3,124.0
14207,45,56.0,23.0,98.0,40.3,129.0
14208,40,88.0,10.0,91.0,39.9,44.0
14209,62,55.0,10.0,79.0,40.0,39.0
14210,43,71.0,19.0,97.0,40.4,100.0
14211,50,55.0,24.0,105.0,40.7,155.0
14212,29,87.0,3.0,90.0,38.4,11.0
14213,34,84.0,20.0,93.0,40.4,86.0
14214,56,55.0,21.0,109.0,40.4,147.0
14215,24,78.0,6.0,83.0,39.4,20.0
14216,46,81.0,8.0,86.0,39.5,30.0
14217,38,73.0,10.0,91.0,40.1,40.0
14218,52,80.0,8.0,82.0,39.8,30.0
14219,31,80.0,11.0,95.0,39.6,48.0
14220,25,79.0,15.0,93.0,40.1,56.0
14221,29,86.0,3.0,78.0,38.7,6.0
14222,69,83.0,16.0,91.0,40.4,91.0
14223,49,88.0,19.0,101.0,40.8,120.0
14224,38,93.0,13.0,90.0,39.8,55.0
14225,34,74.0,25.0,112.0,40.7,167.0
14226,53,103.0,22.0,97.0,40.3,137.0
14227,58,96.0,27.0,107.0,40.8,212.0
14228,21,60.0,19.0,101.0,40.3,104.0
14229,35,99.0,10.0,101.0,40.1,59.0
14230,76,81.0,28.0,115.0,40.6,214.0
14231,57,76.0,13.0,92.0,39.8,66.0
14232,37,92.0,3.0,87.0,38.2,11.0
14233,53,95.0,22.0,100.0,40.6,143.0
14234,60,73.0,12.0,93.0,39.8,61.0
14235,37,84.0,26.0,105.0,40.5,163.0
14236,22,50.0,22.0,108.0,40.5,140.0
14237,20,57.0,21.0,110.0,40.2,136.0
14238,22,55.0,8.0,82.0,39.6,28.0
14239,39,95.0,25.0,99.0,41.3,142.0
14240,27,82.0,19.0,100.0,40.3,98.0
14242,50,81.0,19.0,100.0,40.7,115.0
14243,34,50.0,26.0,107.0,41.1,168.0
14244,23,85.0,5.0,87.0,39.0,14.0
14245,73,59.0,10.0,94.0,39.9,57.0
14246,63,94.0,19.0,91.0,40.3,107.0
14247,35,74.0,27.0,101.0,41.1,149.0
14248,66,107.0,13.0,89.0,40.0,75.0
14249,48,92.0,4.0,85.0,39.1,16.0
14250,39,78.0,19.0,94.0,40.7,87.0
14251,26,57.0,27.0,107.0,40.8,168.0
14252,54,61.0,30.0,108.0,40.5,204.0
14253,51,56.0,27.0,102.0,40.8,166.0
14254,28,81.0,14.0,95.0,40.1,60.0
14255,31,72.0,20.0,99.0,40.4,96.0
14256,45,48.0,3.0,80.0,38.3,11.0
14258,63,86.0,6.0,86.0,39.1,28.0
14259,57,64.0,27.0,108.0,41.1,184.0
14260,65,72.0,7.0,94.0,39.6,37.0
14261,53,102.0,18.0,97.0,39.9,112.0
14262,77,77.0,22.0,108.0,40.9,187.0
14263,20,78.0,15.0,99.0,40.4,66.0
14264,35,73.0,25.0,99.0,40.8,126.0
14265,63,82.0,7.0,94.0,39.7,41.0
14266,25,57.0,26.0,100.0,40.9,142.0
14267,21,60.0,17.0,96.0,40.0,84.0
14268,36,74.0,2.0,82.0,38.1,5.0
14269,30,68.0,28.0,107.0,40.8,172.0
14270,57,58.0,6.0,81.0,38.9,24.0
14271,76,82.0,10.0,92.0,39.7,61.0
14272,39,89.0,7.0,90.0,39.5,29.0
14273,53,56.0,25.0,109.0,40.5,174.0
14274,49,70.0,4.0,87.0,39.1,15.0
14276,35,97.0,29.0,105.0,40.8,187.0
14277,20,83.0,5.0,87.0,39.4,14.0
14278,51,112.0,25.0,103.0,40.5,181.0
14279,36,92.0,19.0,92.0,40.5,84.0
14280,24,64.0,8.0,90.0,39.6,34.0
14281,33,73.0,12.0,97.0,40.3,61.0
14282,64,69.0,15.0,98.0,40.6,87.0
14283,36,84.0,13.0,89.0,40.1,49.0
14284,71,91.0,6.0,94.0,39.1,38.0
14285,31,70.0,7.0,88.0,39.5,29.0
14286,36,84.0,19.0,97.0,40.5,95.0
14287,24,90.0,29.0,104.0,40.9,163.0
14288,31,84.0,18.0,106.0,40.4,110.0
14289,33,81.0,20.0,90.0,40.3,75.0
14290,71,84.0,11.0,89.0,39.9,60.0
14291,27,65.0,10.0,88.0,39.7,41.0
14292,32,54.0,8.0,92.0,39.8,38.0
14293,45,85.0,10.0,90.0,39.8,44.0
14294,22,73.0,26.0,110.0,40.7,163.0
14295,72,89.0,24.0,100.0,40.9,141.0
14296,34,78.0,29.0,115.0,40.7,217.0
14297,42,77.0,7.0,93.0,39.8,32.0
14298,21,79.0,22.0,110.0,40.8,135.0
14299,53,62.0,27.0,110.0,40.8,188.0
14300,37,85.0,21.0,106.0,40.4,135.0
14301,68,88.0,19.0,97.0,41.0,126.0
14302,48,77.0,12.0,100.0,40.0,71.0
14303,35,93.0,25.0,98.0,40.7,133.0
14304,45,61.0,5.0,83.0,39.1,20.0
14306,44,99.0,9.0,97.0,40.0,51.0
14307,46,90.0,3.0,76.0,38.7,7.0
14308,48,78.0,2.0,94.0,38.0,10.0
14309,46,67.0,15.0,93.0,39.8,74.0
14310,39,87.0,24.0,104.0,41.0,151.0
14311,24,82.0,10.0,90.0,39.2,33.0
14312,34,67.0,19.0,103.0,40.5,110.0
14313,75,72.0,23.0,98.0,40.9,156.0
14314,62,99.0,5.0,87.0,38.8,25.0
14315,47,70.0,4.0,84.0,38.7,16.0
14316,71,56.0,21.0,105.0,40.3,144.0
14317,41,61.0,26.0,108.0,40.8,170.0
14318,53,69.0,10.0,93.0,39.8,51.0
14319,22,74.0,8.0,88.0,39.5,31.0
14320,48,56.0,12.0,97.0,39.9,67.0
14321,44,88.0,4.0,85.0,39.0,15.0
14322,66,65.0,14.0,100.0,40.5,85.0
14323,28,68.0,20.0,103.0,40.3,114.0
14324,44,56.0,9.0,90.0,39.4,43.0
14325,50,84.0,14.0,96.0,40.4,77.0
14326,59,90.0,7.0,85.0,39.2,31.0
14327,55,93.0,6.0,86.0,39.1,27.0
14328,29,62.0,18.0,105.0,39.9,108.0
14329,44,97.0,12.0,91.0,40.2,57.0
14330,34,65.0,16.0,96.0,40.1,70.0
14331,39,105.0,23.0,102.0,40.7,146.0
14332,56,54.0,30.0,102.0,40.9,188.0
14333,35,76.0,28.0,107.0,40.9,172.0
14334,31,59.0,21.0,100.0,40.7,117.0
14335,30,92.0,14.0,95.0,40.4,64.0
14336,27,73.0,15.0,98.0,40.2,67.0
14337,58,63.0,24.0,107.0,40.7,161.0
14338,72,65.0,10.0,94.0,39.6,56.0
14339,66,66.0,17.0,95.0,40.3,94.0
14340,40,61.0,5.0,84.0,39.3,20.0
14341,27,100.0,22.0,101.0,40.5,121.0
14342,75,83.0,23.0,104.0,40.8,182.0
14343,39,79.0,18.0,97.0,40.0,91.0
14344,52,42.0,7.0,88.0,39.4,34.0
14345,32,61.0,23.0,104.0,40.6,137.0
14346,33,69.0,28.0,114.0,40.7,199.0
14347,21,90.0,23.0,99.0,40.5,108.0
14348,29,82.0,7.0,90.0,39.5,25.0
14349,29,91.0,16.0,94.0,40.0,70.0
14350,22,92.0,12.0,91.0,40.0,48.0
14351,27,89.0,25.0,108.0,40.5,159.0
14352,67,72.0,6.0,84.0,39.3,26.0
14353,37,58.0,27.0,111.0,40.7,185.0
14354,40,90.0,14.0,89.0,40.1,58.0
14355,71,75.0,29.0,112.0,41.1,212.0
14356,43,64.0,27.0,111.0,40.6,185.0
14357,57,62.0,23.0,103.0,40.2,145.0
14358,33,101.0,12.0,92.0,39.9,54.0
14359,47,91.0,13.0,82.0,40.0,45.0
14360,63,50.0,18.0,100.0,40.5,112.0
14361,61,61.0,19.0,101.0,40.5,117.0
14362,72,103.0,3.0,80.0,38.6,14.0
14363,50,72.0,18.0,102.0,40.4,107.0
14364,72,74.0,30.0,118.0,41.0,240.0
14365,21,58.0,15.0,96.0,40.6,74.0
14366,65,64.0,4.0,87.0,38.6,19.0
14367,34,69.0,16.0,96.0,40.3,81.0
14368,45,75.0,25.0,109.0,40.6,176.0
14369,21,62.0,29.0,116.0,40.7,204.0
14370,33,98.0,9.0,93.0,39.6,41.0
14371,51,68.0,21.0,97.0,40.7,115.0
14372,79,86.0,16.0,98.0,40.4,93.0
14373,72,75.0,3.0,95.0,38.3,17.0
14374,40,72.0,6.0,80.0,39.5,14.0
14375,24,80.0,27.0,105.0,40.6,150.0
14376,55,88.0,18.0,103.0,40.4,124.0
14377,46,107.0,22.0,102.0,40.6,148.0
14378,55,80.0,2.0,79.0,38.2,6.0
14380,20,67.0,3.0,88.0,39.0,12.0
14381,27,57.0,23.0,112.0,40.7,156.0
14383,35,61.0,11.0,98.0,40.3,59.0
14384,29,69.0,9.0,88.0,39.7,37.0
14385,45,86.0,10.0,92.0,39.9,47.0
14386,24,81.0,7.0,92.0,39.7,25.0
14387,22,79.0,25.0,116.0,40.6,177.0
14388,50,77.0,17.0,101.0,40.4,104.0
14389,46,92.0,19.0,98.0,40.4,110.0
14390,65,83.0,26.0,109.0,41.0,213.0
14391,78,85.0,5.0,81.0,38.9,20.0
14392,24,56.0,8.0,81.0,39.5,27.0
14393,37,80.0,6.0,88.0,39.1,22.0
14394,26,62.0,26.0,101.0,41.0,144.0
14395,37,65.0,29.0,108.0,40.9,186.0
14396,25,57.0,13.0,94.0,40.3,63.0
14397,75,103.0,25.0,112.0,40.6,239.0
14398,44,100.0,12.0,98.0,39.9,71.0
14399,55,98.0,24.0,113.0,40.8,207.0
14400,23,96.0,28.0,98.0,40.9,134.0
14401,41,65.0,3.0,88.0,38.5,13.0
14402,63,58.0,28.0,100.0,40.6,172.0
14403,21,55.0,19.0,108.0,40.5,119.0
14404,39,59.0,5.0,82.0,39.1,19.0
14405,29,60.0,19.0,109.0,40.1,123.0
14406,61,58.0,15.0,91.0,40.2,77.0
14407,48,88.0,9.0,96.0,40.0,50.0
14408,45,63.0,28.0,121.0,41.1,224.0
14409,64,89.0,24.0,110.0,40.9,202.0
14411,31,61.0,30.0,105.0,40.7,182.0
14412,39,99.0,20.0,100.0,40.4,119.0
14413,72,107.0,15.0,96.0,39.9,106.0
14414,47,78.0,3.0,81.0,38.6,9.0
14415,23,46.0,24.0,104.0,40.8,144.0
14416,21,60.0,20.0,103.0,40.6,114.0
14417,43,93.0,20.0,107.0,40.3,141.0
14418,32,71.0,5.0,86.0,39.4,14.0
14419,27,84.0,16.0,101.0,40.3,83.0
14420,79,69.0,2.0,82.0,38.7,9.0
14421,24,94.0,24.0,112.0,40.4,166.0
14422,22,52.0,12.0,94.0,39.7,58.0
14423,28,70.0,11.0,97.0,39.9,55.0
14424,73,72.0,16.0,99.0,40.4,96.0
14425,36,86.0,13.0,94.0,39.9,60.0
14426,43,75.0,18.0,98.0,40.5,96.0
14427,58,90.0,6.0,81.0,39.0,23.0
14428,27,87.0,17.0,95.0,40.3,74.0
14429,24,61.0,28.0,106.0,40.7,169.0
14430,38,78.0,4.0,79.0,38.9,13.0
14431,59,64.0,10.0,96.0,39.4,55.0
14432,30,62.0,2.0,81.0,38.1,7.0
14433,68,81.0,9.0,87.0,39.6,45.0
14434,20,54.0,29.0,101.0,41.0,160.0
14435,73,58.0,13.0,102.0,40.1,85.0
14436,75,61.0,29.0,102.0,41.2,189.0
14437,53,91.0,12.0,88.0,40.0,55.0
14438,21,98.0,16.0,94.0,40.1,66.0
14439,34,72.0,23.0,104.0,40.9,135.0
14440,46,88.0,7.0,97.0,39.5,39.0
14441,68,67.0,30.0,110.0,41.2,215.0
14442,43,66.0,28.0,100.0,40.4,159.0
14443,31,85.0,3.0,85.0,38.4,9.0
14444,24,63.0,3.0,79.0,38.5,9.0
14445,59,52.0,25.0,104.0,40.8,164.0
14446,24,76.0,20.0,114.0,40.3,134.0
14447,62,82.0,29.0,107.0,40.9,224.0
14448,62,88.0,24.0,106.0,40.6,185.0
14449,54,91.0,18.0,109.0,40.6,141.0
14450,49,75.0,15.0,91.0,40.5,70.0
14451,21,66.0,7.0,88.0,39.2,28.0
14452,40,66.0,10.0,91.0,39.6,47.0
14453,52,53.0,25.0,101.0,40.7,153.0
14454,26,90.0,26.0,101.0,40.8,137.0
14455,20,67.0,19.0,98.0,40.1,76.0
14456,53,56.0,21.0,98.0,40.2,121.0
14457,22,75.0,29.0,116.0,40.7,203.0
14458,49,86.0,29.0,109.0,40.8,217.0
14459,26,82.0,21.0,106.0,40.6,123.0
14460,52,97.0,24.0,104.0,40.9,171.0
14461,35,77.0,25.0,100.0,40.8,132.0
14462,58,86.0,13.0,91.0,39.8,68.0
14463,38,77.0,3.0,91.0,38.8,12.0
14464,20,88.0,29.0,113.0,40.8,195.0
14465,22,70.0,25.0,105.0,40.6,131.0
14466,60,60.0,24.0,98.0,40.7,140.0
14467,33,99.0,28.0,110.0,40.5,200.0
14468,45,82.0,1.0,76.0,38.1,2.0
14469,63,54.0,29.0,117.0,40.4,232.0
14470,52,64.0,11.0,99.0,40.1,63.0
14471,58,55.0,5.0,85.0,39.1,22.0
14472,34,74.0,20.0,93.0,40.4,82.0
14473,28,86.0,16.0,98.0,40.2,77.0
14474,42,61.0,6.0,88.0,39.2,27.0
14475,20,87.0,28.0,101.0,40.9,137.0
14476,20,81.0,9.0,92.0,39.7,31.0
14477,73,57.0,3.0,80.0,38.6,13.0
14478,32,99.0,12.0,96.0,39.9,60.0
14479,28,61.0,5.0,88.0,39.6,21.0
14480,36,65.0,20.0,102.0,40.4,115.0
14481,40,81.0,8.0,85.0,40.0,27.0
14482,52,87.0,11.0,90.0,39.7,53.0
14483,20,66.0,25.0,104.0,40.4,142.0
14484,71,88.0,29.0,106.0,40.9,236.0
14485,29,100.0,11.0,78.0,40.0,24.0
14486,28,61.0,29.0,109.0,40.3,187.0
14487,61,72.0,11.0,87.0,40.2,49.0
14488,55,58.0,21.0,104.0,40.9,135.0
14489,35,73.0,30.0,114.0,40.9,219.0
14490,31,102.0,30.0,107.0,40.8,200.0
14491,78,88.0,18.0,102.0,40.4,142.0
14492,29,89.0,29.0,111.0,40.8,200.0
14493,36,54.0,5.0,80.0,39.0,18.0
14494,22,64.0,18.0,91.0,40.5,78.0
14495,41,55.0,3.0,87.0,38.7,13.0
14496,55,54.0,27.0,105.0,41.0,178.0
14497,22,101.0,14.0,103.0,39.9,78.0
14498,29,65.0,11.0,77.0,40.0,33.0
14499,29,106.0,9.0,83.0,39.8,27.0
14500,23,53.0,26.0,102.0,40.7,148.0
14501,42,76.0,12.0,96.0,40.0,60.0
14502,21,69.0,3.0,82.0,38.7,10.0
14503,49,70.0,3.0,80.0,38.2,11.0
14504,40,64.0,8.0,87.0,39.9,34.0
14505,50,71.0,15.0,97.0,40.1,81.0
14506,51,71.0,2.0,86.0,38.3,8.0
14507,34,103.0,25.0,99.0,40.8,141.0
14508,50,57.0,9.0,97.0,39.8,50.0
14509,40,66.0,20.0,98.0,40.7,108.0
14510,35,67.0,4.0,86.0,39.4,16.0
14511,29,55.0,26.0,102.0,40.9,150.0
14512,42,60.0,23.0,106.0,40.9,147.0
14513,52,98.0,3.0,85.0,39.0,13.0
14514,40,57.0,8.0,89.0,39.8,36.0
14516,42,93.0,19.0,105.0,40.5,127.0
14517,30,77.0,19.0,100.0,40.9,95.0
14518,45,63.0,9.0,93.0,39.8,45.0
14519,77,77.0,29.0,108.0,41.3,202.0
14520,57,88.0,5.0,78.0,39.1,16.0
14521,61,57.0,18.0,97.0,40.1,104.0
14522,23,52.0,21.0,107.0,40.4,131.0
